Feed N Plus 2A content,Reactor WAIT,H2 to HC,Reactor 1 Inlet Temp,Reactor 2 Inlet Temp,Reactor 3 Inlet Temp,Reactor 4 Inlet Temp,Reactor 1 Delta T,Reactor 2 Delta T,Reactor 3 Delta T,Reactor 4 Delta T,Reactor 1 Delta P,Reactor 2 Delta P,Reactor 3 Delta P,Reactor 4 Delta P,Seperator Pressure,Seperator Temperature,Recycle gas purity,Net gas Hydrogen Purity,Coke on Spent Catalyst,Chloride Injection rate,Total Paraffins in feed,Total Naphthenes in feed,Total Aromatics in feed,Total olefins in Feed,Reactor LHSV,Feed IBP,50% IBP,WABT,Plant C5PlusYield
47.34,1005.17,3.5,999.25,1002.41,1001.02,1014.57,171.98,110.79,67.17,38.92,1.4,2.73,2.77,2.74,32.98,108.86,80.72,88.02,3.51,2.24,62.32,27.86,9.74,0.06,1.58,194.43,250.76,962.97,82.82
47.34,1005.17,3.5,999.3,1002.37,999.99,1014.73,171.85,110.41,66.37,39.18,1.39,2.76,2.74,2.66,32.66,109.64,80.72,88.02,3.51,2.19,62.32,27.86,9.74,0.06,1.58,194.43,250.76,962.97,82.82
47.34,1004.99,3.54,998.97,1003.14,1001.25,1014.88,170.82,114.85,66.99,38.94,1.4,2.76,2.74,2.68,32.74,109.67,80.72,88.02,3.51,2.19,62.32,27.86,9.74,0.06,1.58,194.43,250.76,963.39,82.88
47.34,1004.99,3.54,1000.21,1002.94,1001.69,1015.09,171.84,120.91,67.4,39.57,1.44,2.76,2.75,2.75,32.42,109.9,80.72,88.02,3.51,2.21,62.32,27.86,9.74,0.06,1.58,194.43,250.76,963.39,82.88
47.34,1004.91,3.57,998.99,1003.16,1002.25,1014.98,169.88,115.74,66.39,38.18,1.44,2.77,2.79,3.24,32.73,110.32,80.72,88.02,3.51,2.18,62.32,27.86,9.74,0.06,1.58,194.43,250.76,962.74,83.11
47.34,1004.91,3.57,998.57,1002.93,1002.22,1014.18,169.85,115.9,65.97,37.67,1.44,2.76,2.79,3.25,32.61,108.96,80.72,88.02,3.51,2.1,62.32,27.86,9.74,0.06,1.58,194.43,250.76,962.74,83.11
47.34,1005.47,3.57,999.2,1002.24,1001.03,1014.47,170.62,109.14,65.96,38.8,1.44,2.76,2.79,2.96,32.39,110.28,80.72,88.02,3.51,2.15,62.32,27.86,9.74,0.06,1.58,194.43,250.76,963.99,82.71
47.34,1005.47,3.57,1000.23,1003.27,1001.9,1015.2,170.98,109.62,65.98,38.57,1.44,2.77,2.8,3.24,32.57,109.67,80.72,88.02,3.51,2.17,62.32,27.86,9.74,0.06,1.58,194.43,250.76,963.99,82.71
47.34,1005.53,3.58,998.9,1002.47,1001.41,1014.66,170.01,109.12,65.63,38.45,1.43,2.8,2.8,3.16,32.81,109.8,80.72,88.02,3.51,2.22,62.32,27.86,9.74,0.06,1.58,194.43,250.76,964.38,83.12
47.34,1005.53,3.58,999.37,1002.31,1000.99,1014.4,170.43,107.96,65.91,38.46,1.43,2.75,2.79,3.15,32.75,110.88,80.72,88.02,3.51,2.17,62.32,27.86,9.74,0.06,1.58,194.43,250.76,964.38,83.12
47.34,1004.33,3.58,1000.22,1000.83,999.45,1012.49,171.3,109.35,65.8,38.57,1.45,2.76,2.8,3.24,32.65,108.48,80.72,88.02,3.51,2.16,62.32,27.86,9.74,0.06,1.58,194.43,250.76,963.3,82.96
47.34,1004.33,3.58,999.14,1000.6,1000.95,1013.58,170.57,109.05,66.68,38.45,1.43,2.76,2.77,3.21,32.93,107.2,80.72,88.02,3.51,2.2,62.32,27.86,9.74,0.06,1.58,194.43,250.76,963.3,82.96
47.34,1003.99,3.63,998.92,999.42,998.6,1010.91,171.59,109.97,66.43,38.4,1.4,2.77,2.75,3.2,32.73,106.71,80.72,88.02,3.51,2.15,62.32,27.86,9.74,0.06,1.58,194.43,250.76,962.78,83.4
47.34,1003.99,3.63,999.8,998.96,997.68,1011.04,172.32,107.75,65.83,39.06,1.35,2.74,2.77,3.18,32.68,106.65,80.72,88.02,3.51,2.17,62.32,27.86,9.74,0.06,1.58,194.43,250.76,962.78,83.4
45.97,1002.12,3.61,999.39,998.8,997.93,1009.67,172.15,107.44,66.93,39.13,1.38,2.75,2.76,3.18,32.58,106.12,80.72,88.02,3.51,2.18,63.05,27.41,9.28,0.26,1.58,194.65,251.45,960.85,83.62
45.97,1002.12,3.61,999.13,997.41,996.98,1008.85,172.49,106.24,66.75,39.3,1.38,2.75,2.76,3.1,32.66,106.56,80.72,88.02,3.51,2.19,63.05,27.41,9.28,0.26,1.58,194.65,251.45,960.85,83.62
45.97,1001.07,3.55,999.35,996.51,996.18,1008.09,172.9,106.75,66.76,39.4,1.35,2.73,2.74,3.17,32.45,105.6,80.72,88.02,3.51,2.17,63.05,27.41,9.28,0.26,1.58,194.65,251.45,959.9,84.02
45.97,1001.07,3.55,998.58,995.59,995.08,1007.13,172.69,105.93,66.85,39.62,1.36,2.73,2.75,3.2,32.5,105.58,80.72,88.02,3.51,2.17,63.05,27.41,9.28,0.26,1.58,194.65,251.45,959.9,84.02
45.97,1000.08,3.54,999.99,996.22,996.92,1006.52,173.94,106.57,68.8,39.3,1.36,2.72,2.74,3.02,32.46,105.07,80.72,88.02,3.51,2.2,63.05,27.41,9.28,0.26,1.58,194.65,251.45,958.81,83.92
45.97,1000.08,3.54,999.83,996.22,994.91,1007.4,173.72,107.43,66.6,39.74,1.37,2.71,2.75,3.11,32.5,105,80.72,88.02,3.51,2.18,63.05,27.41,9.28,0.26,1.58,194.65,251.45,958.81,83.92
45.97,1000.19,3.53,999.02,994.92,995.28,1006.48,173.02,106.92,67.72,40.15,1.35,2.7,2.72,2.91,32.3,105.78,80.72,88.02,3.51,2.19,63.05,27.41,9.28,0.26,1.58,194.65,251.45,958.67,83.98
45.97,1000.19,3.53,1000.8,998.79,997.46,1009.02,173.74,112.99,68.02,40.49,1.36,2.69,2.7,2.68,31.99,106.15,80.72,88.02,3.51,2.23,63.05,27.41,9.28,0.26,1.58,194.65,251.45,958.67,83.98
45.97,1001.43,3.49,1000.09,998.44,998.71,1010.07,172.54,118.61,67.96,39.98,1.35,2.7,2.72,2.74,32.16,106.92,80.72,88.02,3.51,2.2,63.05,27.41,9.28,0.26,1.58,194.65,251.45,959.11,84.33
45.97,1001.43,3.49,999.14,999.46,998.45,1010.76,171.84,111.1,67.49,40.08,1.36,2.72,2.74,2.83,32.46,107.17,80.72,88.02,3.51,2.22,63.05,27.41,9.28,0.26,1.58,194.65,251.45,959.11,84.33
45.97,1002.93,3.49,1000.62,1004.14,1001.61,1012.64,173.17,112.32,69.96,40.72,1.38,2.7,2.76,2.72,32.52,108.42,80.72,88.02,3.51,2.21,63.05,27.41,9.28,0.26,1.58,194.65,251.45,960.88,83.38
45.97,1002.93,3.49,998.83,1005.64,1002.1,1014.59,170.71,111.88,67.01,39.18,1.4,2.74,2.76,2.75,32.73,108.03,80.72,88.02,3.51,2.22,63.05,27.41,9.28,0.26,1.58,194.65,251.45,960.88,83.38
45.97,1006.46,3.5,998.98,1005.97,1003.23,1014.83,170.68,116.13,67.82,38.74,1.4,2.75,2.75,2.64,32.98,108.01,80.72,88.02,3.51,2.22,63.05,27.41,9.28,0.26,1.58,194.65,251.45,964.82,82.85
45.97,1006.46,3.5,999.13,1004.8,1002.79,1014.82,170.7,120.68,67.54,38.99,1.41,2.74,2.77,2.66,32.47,108.29,80.72,88.02,3.51,2.2,63.05,27.41,9.28,0.26,1.58,194.65,251.45,964.82,82.85
45.97,1005.87,3.54,998.27,1003.89,1002.64,1014.5,169.92,117.63,67.41,38.98,1.41,2.74,2.78,2.82,32.73,108.15,80.72,88.02,3.51,2.21,63.05,27.41,9.28,0.26,1.58,194.65,251.45,963.59,82.98
45.97,1005.87,3.54,995.57,1004.58,1003.24,1014.54,166.96,116.65,67.78,38.69,1.4,2.74,2.79,2.93,32.53,107.82,80.72,88.02,3.51,2.18,63.05,27.41,9.28,0.26,1.58,194.65,251.45,963.59,82.98
45.97,1005.84,3.55,998.61,1003.88,1002.05,1014.81,169.84,110.87,66.5,38.91,1.41,2.76,2.77,3.03,32.49,107.46,80.72,88.02,3.51,2.14,63.05,27.41,9.28,0.26,1.58,194.65,251.45,964.14,83.21
45.97,1005.84,3.55,999.26,1005.08,1002.73,1014.95,170.78,111.62,67.13,39.15,1.39,2.76,2.77,3.21,32.58,106.64,80.72,88.02,3.51,2.18,63.05,27.41,9.28,0.26,1.58,194.65,251.45,964.14,83.21
45.97,1005.84,3.55,998.68,1003.05,1003.32,1014.58,170.15,110.07,67.88,38.95,1.38,2.75,2.77,3.21,32.78,105.46,80.72,88.02,3.51,2.16,63.05,27.41,9.28,0.26,1.58,194.65,251.45,964.14,83.21
45.97,1005.84,3.55,998.41,1001.48,1000.75,1013.66,170.36,108.57,66.95,39.6,1.38,2.75,2.76,3.12,32.63,106.05,80.72,88.02,3.51,2.16,63.05,27.41,9.28,0.26,1.58,194.65,251.45,964.14,83.21
45.97,1004.48,3.59,998.86,1000.2,1000.04,1012.26,171.52,108.03,67.63,39.83,1.35,2.72,2.74,3.17,32.68,105.21,80.72,88.02,3.51,2.16,63.05,27.41,9.28,0.26,1.58,194.65,251.45,963.28,83.56
45.97,1004.48,3.59,1000.06,1001.27,1000.73,1013.09,172.29,108.5,67.7,40.2,1.37,2.71,2.76,3.19,32.84,104.28,80.72,88.02,3.51,2.16,63.05,27.41,9.28,0.26,1.58,194.65,251.45,963.28,83.56
45.97,1003.6,3.58,999.02,1000.24,999.29,1011.77,171.97,107.62,67.39,40.03,1.36,2.69,2.69,3.09,32.52,103.79,80.72,88.02,3.51,2.17,63.05,27.41,9.28,0.26,1.58,194.65,251.45,962.27,83.77
45.97,1003.6,3.58,998.75,1001.78,999.73,1013.27,171.81,108.5,67.09,40.43,1.36,2.71,2.75,3.17,32.7,103.73,80.72,88.02,3.51,2.16,63.05,27.41,9.28,0.26,1.58,194.65,251.45,962.27,83.77
47.31,1003.93,3.56,998.89,1000.05,998.98,1011.66,172.75,107.49,67.55,40.09,1.34,2.72,2.72,3.16,32.48,103.2,80.72,88.25,3.51,2.16,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.36,83.77
47.31,1003.93,3.56,998.6,999.18,998.77,1010.34,172.72,106.53,68.13,40.39,1.35,2.69,2.73,3.15,32.55,102.35,80.72,88.25,3.51,2.16,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.36,83.77
47.31,1002.81,3.57,999.17,999.71,997.67,1011.26,173.35,106.79,67.15,41.34,1.34,2.69,2.7,3.13,32.61,102.1,80.72,88.25,3.51,2.17,61.62,28.73,9.29,0.4,1.58,194.08,249.84,960.79,84.72
47.31,1002.81,3.57,999.45,1000.31,999.49,1011.74,173.54,107.43,68.77,40.97,1.34,2.69,2.74,3.11,32.63,101.54,80.72,88.25,3.51,2.19,61.62,28.73,9.29,0.4,1.58,194.08,249.84,960.79,84.72
47.31,1003.21,3.53,999.83,999.63,998.81,1012.03,174.29,106.97,68.19,41.19,1.31,2.69,2.71,3.12,32.5,101.16,80.72,88.25,3.51,2.18,61.62,28.73,9.29,0.4,1.58,194.08,249.84,961.01,84.54
47.31,1003.21,3.53,999.26,1001.29,998.63,1012.69,173.59,107.87,68.07,41.39,1.33,2.69,2.71,3.07,32.57,101.49,80.72,88.25,3.51,2.21,61.62,28.73,9.29,0.4,1.58,194.08,249.84,961.01,84.54
47.31,1003.58,3.49,1000.21,1001.47,1000.74,1013.37,174.33,110.01,69.71,41.33,1.33,2.7,2.71,3.02,32.61,102.05,80.72,88.25,3.51,2.23,61.62,28.73,9.29,0.4,1.58,194.08,249.84,961.3,84.39
47.31,1003.58,3.49,999.81,1003.35,1001.21,1015.34,173.7,114.31,68.81,41.39,1.31,2.7,2.7,2.9,32.34,102.84,80.72,88.25,3.51,2.17,61.62,28.73,9.29,0.4,1.58,194.08,249.84,961.3,84.39
47.31,1004.24,3.48,999.77,1002.3,1000.79,1014.36,173.47,116.66,68.77,41.56,1.33,2.67,2.72,2.77,32.46,103.2,80.72,88.25,3.51,2.21,61.62,28.73,9.29,0.4,1.58,194.08,249.84,961.46,84.34
47.31,1004.24,3.48,999.17,1003.91,1001.9,1015.12,172.48,112.95,68.94,40.9,1.34,2.7,2.73,2.6,32.25,104.6,80.72,88.25,3.51,2.23,61.62,28.73,9.29,0.4,1.58,194.08,249.84,961.46,84.34
47.31,1005.53,3.48,998.11,1004.42,1001.74,1014.83,171.03,111.43,67.31,39.79,1.37,2.69,2.7,2.59,32.65,104.98,80.72,88.25,3.51,2.24,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.9,84.31
47.31,1005.53,3.48,998.19,1005.93,1002.38,1014.73,171.17,112.44,67.23,39.22,1.35,2.71,2.75,2.7,32.72,104.62,80.72,88.25,3.51,2.16,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.9,84.31
47.31,1006.09,3.51,998.22,1005.77,1003.3,1014.55,170.98,114.99,68,38.94,1.38,2.71,2.56,2.59,32.37,105.74,80.72,88.25,3.51,2.22,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.83,83.66
47.31,1006.09,3.51,998.74,1004.86,1002.87,1014.52,171.72,122.34,68.04,39.51,1.35,2.7,2.74,2.61,32.12,106.27,80.72,88.25,3.51,2.16,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.83,83.66
47.31,1005.89,3.49,999.37,1004.77,1002.54,1015.31,172.47,119.88,67.53,39.83,1.37,2.69,2.74,2.64,32.03,106.57,80.72,88.25,3.51,2.15,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.78,83.87
47.31,1005.89,3.49,998.74,1005.58,1003.06,1015.05,171.61,118.98,67.68,39.38,1.39,2.7,2.75,2.72,32.06,106.81,80.72,88.25,3.58,2.13,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.78,83.87
47.31,1006.11,3.48,998.68,1004.7,1002.65,1014.9,171.76,114.51,67.59,39.87,1.4,2.74,2.76,2.77,32.01,106.81,80.72,88.25,3.58,2.18,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.4,83.95
47.31,1006.11,3.48,998.82,1006.27,1002.51,1014.94,171.57,115.05,67.15,39.56,1.36,2.7,2.71,3.17,31.99,106.07,80.72,88.25,3.58,2.19,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.4,83.95
47.31,1005.97,3.49,998.79,1003.92,1001.77,1014.96,171.5,112.55,66.88,40.03,1.35,2.71,2.74,3.16,31.99,106.18,80.72,88.25,3.58,2.17,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.71,83.99
47.31,1005.97,3.49,998.71,1003.23,1002.58,1014.66,170.93,111.62,67.64,39.68,1.36,2.72,2.74,3.18,32.43,105.44,80.72,88.25,3.58,2.18,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.71,83.99
47.31,1005.29,3.53,999.24,1002.71,1001.36,1014.66,171.81,110.54,67.18,39.9,1.38,2.72,2.75,3.19,32.41,104.48,80.72,88.25,3.58,2.16,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.33,84.09
47.31,1005.29,3.53,998.6,1000.21,1000.22,1014.11,171.17,107.39,66.83,40.09,1.35,2.72,2.75,3.17,32.75,104.05,80.72,88.25,3.58,2.16,61.62,28.73,9.29,0.4,1.58,194.08,249.84,963.33,84.09
47.31,1004.33,3.55,998.15,999.98,998.72,1013.13,171.45,107.39,66.65,40.31,1.36,2.72,2.73,3.15,32.7,103.04,80.72,88.25,3.58,2.15,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.53,84.19
47.31,1004.33,3.55,999.23,1002.85,1000.84,1014.55,172.14,109.11,67.17,39.97,1.35,2.73,2.75,3.16,33.03,102.26,80.72,88.25,3.58,2.18,61.62,28.73,9.29,0.4,1.58,194.08,249.84,962.53,84.19
46.52,1004.48,3.58,999.19,1001.88,999.79,1014.73,172.52,108.09,66.55,40.23,1.35,2.71,2.73,3.17,33.15,101.61,80.72,88.25,3.58,2.18,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.73,84.38
46.52,1004.48,3.58,999.35,1002.26,1000.15,1015.13,172.6,108.9,66.76,40.3,1.36,2.74,2.76,3.17,33.25,101.17,80.72,88.25,3.58,2.16,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.73,84.38
46.52,1004.8,3.58,999.79,1001.75,1000.58,1014.97,173.13,108.25,67.23,40.28,1.35,2.7,2.72,3.16,33.2,100.58,80.72,88.25,3.58,2.18,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.68,84.33
46.52,1004.8,3.58,999.32,1001.8,999.3,1014.22,172.43,108.94,66.32,39.82,1.35,2.7,2.73,3.16,33.44,100.03,80.72,88.25,3.58,2.21,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.68,84.33
46.52,1004.4,3.56,999.51,1001.43,1000.91,1014.23,172.87,109.19,68.16,39.91,1.37,2.68,2.73,3.12,33.23,99.76,80.72,88.25,3.58,2.2,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.26,84.34
46.52,1004.4,3.56,999.87,1002.17,999.28,1015.08,173.14,109.48,66.11,40.13,1.37,2.71,2.71,3.01,33.39,99.74,80.72,88.25,3.58,2.22,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.26,84.34
46.52,1004.64,3.58,999.08,1002.61,999.87,1014.92,172.12,111.69,66.34,39.66,1.37,2.73,2.73,2.93,33.42,99.59,80.72,88.25,3.58,2.21,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.32,84.34
46.52,1004.64,3.58,997.69,1003.81,1001.09,1015.05,171.4,115.16,67.19,39.7,1.37,2.71,2.72,2.62,33.08,100.67,80.72,88.25,3.58,2.21,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.32,84.34
46.52,1005.47,3.56,999.3,1004.97,1002.45,1014.61,172.7,121.49,67.78,38.89,1.35,2.7,2.74,2.64,32.97,101.86,80.72,88.25,3.58,2.17,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.58,84.34
46.52,1005.47,3.56,998.12,1004.17,1001.72,1014.16,172.29,115.82,67.61,39.23,1.37,2.7,2.74,2.81,32.63,102.96,80.72,88.25,3.58,2.18,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.58,84.34
46.52,1005.72,3.52,999.25,1003.8,1001.43,1014.93,172.6,113.3,67.02,39.52,1.39,2.71,2.73,2.8,32.85,102.38,80.72,88.25,3.58,2.21,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.7,83.94
46.52,1005.72,3.52,999.89,1006.17,1003.09,1015.24,172.8,113.6,67.22,38.67,1.39,2.74,2.75,2.74,32.75,103.08,80.72,88.25,3.58,2.21,62.25,28.14,9.19,0.41,1.58,194.08,249.84,962.7,83.94
46.52,1006.1,3.52,999,1005.8,1002.09,1015.07,171.62,117.25,66.07,38.78,1.41,2.76,2.76,3.01,32.79,104.13,80.72,88.25,3.58,2.22,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.43,83.94
46.52,1006.1,3.52,997.32,1006.2,1003.68,1014.66,170.02,121.82,66.6,38.21,1.37,2.72,2.64,3.05,32.7,104.47,80.72,88.25,3.58,2.16,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.43,83.94
46.52,1006.24,3.51,998.71,1007.1,1005.18,1014.97,171.4,120.09,67.7,38.23,1.38,2.71,2.75,3.16,32.61,104.89,80.72,88.25,3.58,2.2,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.17,83.66
46.52,1006.24,3.51,999.46,1004.67,1003.11,1014.3,172.39,117.88,67.61,39.13,1.34,2.73,2.76,3.15,32.2,106.53,80.72,88.25,3.58,2.17,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.17,83.66
46.52,1005.84,3.49,998.71,1005.5,1002.78,1014.12,171.85,115.35,67.48,39.44,1.38,2.73,2.71,3.05,32.51,106.34,80.72,88.25,3.58,2.22,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.18,84.02
46.52,1005.84,3.49,998.87,1005.18,1003.12,1014.21,171.66,112.62,66.97,38.61,1.37,2.73,2.75,3.21,32.47,106.16,80.72,88.25,3.58,2.18,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.18,84.02
46.52,1006.14,3.51,999.51,1004.67,1002.62,1015.11,172.1,109.77,66.48,39.17,1.4,2.73,2.77,2.8,32.63,105.4,80.72,88.25,3.58,2.19,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.79,83.95
46.52,1006.14,3.51,999.39,1005.5,1002.71,1014.96,172.4,111.89,66.91,39.26,1.37,2.72,2.76,2.82,32.68,105.12,80.72,88.25,3.58,2.2,62.25,28.14,9.19,0.41,1.58,194.08,249.84,963.79,83.95
46.52,1006.22,3.54,998.57,1005.86,1003.46,1014.33,171.49,112.2,67.09,38.5,1.4,2.71,2.76,3.01,32.84,104.22,80.72,88.25,3.58,2.2,62.25,28.14,9.19,0.41,1.58,194.08,249.84,964.06,84.12
46.52,1006.22,3.54,998.91,1006.08,1003.59,1014.71,171.54,112.97,66.86,38.18,1.4,2.73,2.77,3.22,32.86,102.93,80.72,88.25,3.58,2.2,62.25,28.14,9.19,0.41,1.58,194.08,249.84,964.06,84.12
46.52,1006.19,3.58,998.9,1004.78,1002.42,1014.51,171.55,111.87,65.93,37.85,1.39,2.73,2.64,2.87,32.89,102.95,80.72,88.25,3.58,2.18,62.25,28.14,9.19,0.41,1.58,194.08,249.84,964.07,83.97
46.52,1006.19,3.58,998.16,1005.7,1002.01,1014.6,171.25,111,66.26,38.68,1.38,2.71,2.72,2.97,32.66,103.97,80.72,88.25,3.58,2.2,62.25,28.14,9.19,0.41,1.58,194.08,249.84,964.07,83.97
45.03,1005.8,3.54,998.28,1003.45,1000.04,1014.45,171.43,109.94,65.14,38.63,1.35,2.7,2.75,3.18,32.73,103.3,80.72,88.25,3.58,2.18,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.74,84.07
45.03,1005.8,3.54,999.35,1003.39,1001.36,1014.75,172.26,108.69,66.53,38.64,1.35,2.7,2.75,3.18,32.77,102.87,80.72,88.25,3.58,2.2,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.74,84.07
45.03,1005.39,3.54,999.37,1003.52,1000.28,1014.01,172.79,109.61,66.13,38.89,1.33,2.7,2.7,3.12,32.6,102.76,80.72,88.25,3.58,2.2,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.34,84.01
45.03,1005.39,3.54,999.21,1001.96,999.43,1013.82,172.81,109.47,65.83,38.95,1.34,2.72,2.74,3.14,32.55,102.53,80.72,88.25,3.58,2.16,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.34,84.01
45.03,1005.14,3.48,1000.01,1002.85,999.88,1015.02,173.51,107.72,66.04,39.55,1.32,2.71,2.65,3.02,32.5,102.26,80.72,88.25,3.58,2.21,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.04,84.2
45.03,1005.14,3.48,999.58,1003.19,1000.04,1014.63,173.05,107.61,65.93,39.23,1.33,2.68,2.73,3.11,32.57,102.57,80.72,88.25,3.58,2.17,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.04,84.2
45.03,1005.23,3.49,998.61,1002.18,999.45,1014.42,172.03,110.99,66.23,39.58,1.33,2.72,2.7,3.1,32.56,102.53,80.72,88.25,3.58,2.27,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.1,84.41
45.03,1005.23,3.49,999.56,1003.82,1005.59,1015.91,172.6,114.86,69.57,39,1.34,2.71,2.72,3,32.53,104.29,80.72,88.25,3.58,2.23,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.1,84.41
45.03,1005.75,3.5,997.65,1002.3,1006.6,1015.05,170.46,116.06,69.47,38.31,1.36,2.71,2.71,2.95,32.86,104.9,80.72,88.25,3.58,2.21,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.13,84.23
45.03,1005.75,3.5,997.69,1001.88,1007.76,1014.29,170.33,110.62,70.43,37.8,1.37,2.71,2.7,2.79,32.57,105.66,80.72,88.25,3.58,2.22,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.13,84.23
45.03,1006.2,3.49,996.55,1001.86,1006.42,1012.13,169.35,111.61,69.26,37.16,1.37,2.73,2.68,3.1,32.98,104.38,80.72,88.25,3.58,2.09,63.81,26.73,9.15,0.32,1.59,193.69,248.1,964.11,84.06
45.03,1006.2,3.49,997.12,1001.11,1007.49,1013.75,170.32,110.21,70.62,38.78,1.41,2.75,2.73,3.21,32.67,107.42,80.72,88.25,3.58,2.2,63.81,26.73,9.15,0.32,1.59,193.69,248.1,964.11,84.06
45.03,1005.8,3.46,998.32,999.21,1006.04,1014.05,171.03,113.05,70.6,39.55,1.37,2.8,2.78,3.24,32.86,106.78,80.72,88.25,3.58,2.08,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.5,83.76
45.03,1005.8,3.46,999.62,998.94,1007.83,1014.74,172.3,114.66,71.21,38.9,1.37,2.76,2.66,2.94,32.66,106.63,80.72,88.25,3.58,2.25,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.5,83.76
45.03,1006.15,3.41,998.81,1002.84,1008.44,1013.54,172.13,114.47,71.24,38.24,1.39,2.76,2.7,3.02,32.76,106.47,80.72,88.25,3.58,2.13,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.08,84.7
45.03,1006.15,3.41,999.49,1003.41,1006.16,1014.3,172.54,115.84,69.38,38.91,1.38,2.76,2.63,2.69,32.7,106.32,80.72,88.25,3.82,2.22,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.08,84.7
45.03,1006.24,3.41,999.96,1003.71,1006.89,1014.69,173.35,113.03,70.62,40.07,1.35,2.75,2.79,2.78,32.55,106.01,80.72,88.25,3.82,2.18,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.41,84.56
45.03,1006.24,3.41,999.12,1002.21,1006.39,1014.39,172.63,107.63,70.19,39.85,1.35,2.72,2.78,3.09,32.66,106.33,80.72,88.25,3.82,2.19,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.41,84.56
45.03,1006.44,3.39,999.14,1002.35,1004.81,1013.59,172.56,107.71,69.24,39.73,1.36,2.74,2.76,2.99,32.65,105.46,80.72,88.25,3.82,2.15,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.98,84.46
45.03,1006.44,3.39,999.81,1003.53,1006.15,1014.2,172.92,108.55,69.93,39.15,1.36,2.75,2.66,3.17,32.55,104.92,80.72,88.25,3.82,2.18,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.98,84.46
45.03,1006.24,3.4,999.1,1002.11,1006.01,1014.67,172.62,107.66,70.13,39.71,1.36,2.72,2.69,3.14,32.5,105.72,80.72,88.25,3.82,2.17,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.94,84.54
45.03,1006.24,3.4,999.98,1002.26,1005.9,1014.87,173.56,109.12,70.65,39.84,1.37,2.73,2.78,3.23,32.39,105.61,80.72,88.25,3.82,2.16,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.94,84.54
45.03,1006.04,3.37,999.19,999.98,1004.93,1014.96,172.74,107.69,70.12,40.14,1.38,2.69,2.76,3.22,32.45,105.6,80.72,88.25,3.82,2.17,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.58,84.42
45.03,1006.04,3.37,1000.56,999.67,1005.22,1014.53,173.88,108.41,70.47,39.59,1.36,2.75,2.78,3.2,32.51,105.95,80.72,88.25,3.82,2.19,63.81,26.73,9.15,0.32,1.59,193.69,248.1,963.58,84.42
